endpoint_id,endpoint,method,service,version_path,auth_scheme,schema_count,deprecated_flag,tags,seed_source
1466,/v1/customers/{customerId}/documents,GET,wealth,1,http:basic|http:bearer,2,0,,stripe.json
1467,/v1/upi/pay,GET,audit,1,http:basic|http:bearer,1,0,,stripe.json
1468,/v1/cards/{cardId}/limit,POST,loans,1,http:basic|http:bearer,2,0,,stripe.json
1469,/v1/upi/vpa/verify,DELETE,loans,1,http:basic|http:bearer,2,0,,stripe.json
1470,/v1/loans/eligibility,GET,core-banking,1,http:basic|http:bearer,2,0,,stripe.json
1471,/v1/upi/collect,GET,forex,1,http:basic|http:bearer,1,0,,stripe.json
1472,/v3/upi/pay,POST,cards,3,http:basic|http:bearer,2,0,,stripe.json
1473,/v1/kyc/verify,GET,audit,1,http:basic|http:bearer,2,0,,stripe.json
1474,/v1/upi/pay,POST,core-banking,1,http:basic|http:bearer,2,0,,stripe.json
1475,/v1/cards/{cardId}/freeze,GET,cards,1,http:basic|http:bearer,1,0,,stripe.json
1476,/v2/upi/pay,POST,wealth,2,http:basic|http:bearer,2,0,,stripe.json
1477,/v1/transfers/swift,DELETE,aa-bridge,1,http:basic|http:bearer,2,0,,stripe.json
1478,/v1/forex/quote,GET,audit,1,http:basic|http:bearer,1,0,,stripe.json
1479,/v1/kyc/pan,POST,cards,1,http:basic|http:bearer,1,0,,stripe.json
1480,/v1/upi/mandate,POST,wealth,1,http:basic|http:bearer,2,0,,stripe.json
1481,/v1/aa/fip/discover,GET,payments,1,http:basic|http:bearer,1,0,,stripe.json
1482,/v1/accounts/{accountId}/holds,POST,payments,1,http:basic|http:bearer,2,0,,stripe.json
1483,/v1/loans/apply,DELETE,forex,1,http:basic|http:bearer,2,0,,stripe.json
1484,/v3/upi/pay,GET,kyc,3,http:basic|http:bearer,1,0,,stripe.json
1485,/v1/transfers/rtgs,POST,notifications,1,http:basic|http:bearer,1,0,,stripe.json
1486,/v1/accounts/{accountId}/transactions,POST,payments,1,http:basic|http:bearer,2,0,,stripe.json
1487,/v1/transfers/imps,GET,forex,1,http:basic|http:bearer,1,0,,stripe.json
1488,/v1/customers/{customerId}/profile,POST,kyc,1,http:basic|http:bearer,2,0,,stripe.json
1489,/v1/transfers/neft,DELETE,core-banking,1,http:basic|http:bearer,2,0,,stripe.json
1490,/v1/kyc/verify,GET,audit,1,http:basic|http:bearer,1,0,,stripe.json
1491,/v1/transfers/imps,POST,loans,1,http:basic|http:bearer,1,0,,stripe.json
1492,/v3/upi/pay,POST,audit,3,http:basic|http:bearer,2,0,,stripe.json
1493,/v1/forex/quote,POST,forex,1,http:basic|http:bearer,2,0,,stripe.json
1494,/v1/upi/collect,POST,core-banking,1,http:basic|http:bearer,2,0,,stripe.json
1495,/v1/accounts/{accountId}/balance,POST,forex,1,http:basic|http:bearer,2,0,,stripe.json
1496,/v1/accounts/{accountId}/statement,POST,wealth,1,http:basic|http:bearer,2,0,,stripe.json
1497,/v2/accounts/{accountId}/balance,POST,forex,2,http:basic|http:bearer,2,0,,stripe.json
1498,/v2/transfers/imps,POST,core-banking,2,http:basic|http:bearer,2,0,,stripe.json
1499,/v1/upi/mandate,POST,aa-bridge,1,http:basic|http:bearer,2,0,,stripe.json
1500,/v3/accounts/{accountId}/balance,POST,audit,3,http:basic|http:bearer,2,0,,stripe.json
1501,/v1/loans/{loanId}/schedule,POST,core-banking,1,http:basic|http:bearer,2,0,,stripe.json
1502,/v1/upi/mandate,POST,loans,1,http:basic|http:bearer,2,0,,stripe.json
1503,/v1/customers/{customerId}/preferences,POST,aa-bridge,1,http:basic|http:bearer,2,0,,stripe.json
1504,/v1/loans/{loanId}/schedule,POST,cards,1,http:basic|http:bearer,2,0,,stripe.json
1505,/v1/customers/{customerId}/preferences,POST,audit,1,http:basic|http:bearer,2,0,,stripe.json
1506,/v1/kyc/pan,POST,aa-bridge,1,http:basic|http:bearer,2,0,,stripe.json
1507,/v2/transfers/imps,POST,cards,2,http:basic|http:bearer,2,0,,stripe.json
1508,/v1/kyc/video,POST,wealth,1,http:basic|http:bearer,2,0,,stripe.json
1509,/v1/aa/fip/discover,POST,audit,1,http:basic|http:bearer,2,0,,stripe.json
1510,/v1/aa/fip/discover,POST,core-banking,1,http:basic|http:bearer,2,0,,stripe.json
1511,/v1/notifications/preferences,POST,wealth,1,http:basic|http:bearer,2,0,,stripe.json
1512,/v1/customers/{customerId}/preferences,POST,cards,1,http:basic|http:bearer,2,0,,stripe.json
1513,/v1/loans/eligibility,POST,aa-bridge,1,http:basic|http:bearer,2,0,,stripe.json
1514,/v1/cards/{cardId}/freeze,POST,notifications,1,http:basic|http:bearer,2,0,,stripe.json
1515,/v1/kyc/pan,POST,wealth,1,http:basic|http:bearer,2,0,,stripe.json
1516,/v1/forex/book,POST,payments,1,http:basic|http:bearer,2,0,,stripe.json
1517,/v1/kyc/aadhaar,POST,kyc,1,http:basic|http:bearer,2,0,,stripe.json
1518,/v1/aa/fip/discover,POST,wealth,1,http:basic|http:bearer,2,0,,stripe.json
1519,/v1/kyc/pan,POST,aa-bridge,1,http:basic|http:bearer,2,0,,stripe.json
1520,/v1/kyc/video,POST,kyc,1,http:basic|http:bearer,2,0,,stripe.json
1521,/v1/aa/consent,POST,loans,1,http:basic|http:bearer,2,0,,stripe.json
1522,/v1/customers/{customerId}/preferences,POST,core-banking,1,http:basic|http:bearer,2,0,,stripe.json
1523,/v1/beneficiaries,POST,audit,1,http:basic|http:bearer,2,0,,stripe.json
1524,/v1/upi/vpa/verify,POST,cards,1,http:basic|http:bearer,2,0,,stripe.json
1525,/v2/upi/pay,POST,notifications,2,http:basic|http:bearer,2,0,,stripe.json
1526,/v1/loans/{loanId}/repayment,POST,aa-bridge,1,http:basic|http:bearer,2,0,,stripe.json
1527,/v1/cards/{cardId}/freeze,GET,notifications,1,http:basic|http:bearer,1,0,,stripe.json
1528,/v1/transfers/rtgs,POST,payments,1,http:basic|http:bearer,2,0,,stripe.json
1529,/v1/beneficiaries,DELETE,aa-bridge,1,http:basic|http:bearer,2,0,,stripe.json
1530,/v1/kyc/pan,GET,kyc,1,http:basic|http:bearer,2,0,,stripe.json
1531,/v1/transfers/imps,POST,cards,1,http:basic|http:bearer,2,0,,stripe.json
1532,/v1/forex/book,POST,payments,1,http:basic|http:bearer,2,0,,stripe.json
1533,/v1/aa/data,POST,notifications,1,http:basic|http:bearer,2,0,,stripe.json
1534,/v2/accounts/{accountId}/balance,POST,forex,2,http:basic|http:bearer,2,0,,stripe.json
1535,/v2/cards/{cardId}/freeze,POST,wealth,2,http:basic|http:bearer,2,0,,stripe.json
1536,/v1/loans/{loanId}/schedule,POST,kyc,1,http:basic|http:bearer,2,0,,stripe.json
1537,/v1/fd/{depositId}/close,POST,cards,1,http:basic|http:bearer,2,0,,stripe.json
1538,/v1/cards/{cardId}/limit,POST,aa-bridge,1,http:basic|http:bearer,2,0,,stripe.json
1539,/v1/rd/book,POST,kyc,1,http:basic|http:bearer,2,0,,stripe.json
1540,/v1/upi/vpa/verify,POST,cards,1,http:basic|http:bearer,2,0,,stripe.json
1541,/v1/customers/{customerId}/preferences,POST,forex,1,http:basic|http:bearer,2,0,,stripe.json
1542,/v1/fd/{depositId}/close,POST,notifications,1,http:basic|http:bearer,2,0,,stripe.json
1543,/v1/beneficiaries/{beneficiaryId},POST,kyc,1,http:basic|http:bearer,2,0,,stripe.json
1544,/v1/kyc/verify,POST,kyc,1,http:basic|http:bearer,2,0,,stripe.json
1545,/v1/customers/{customerId}/preferences,POST,kyc,1,http:basic|http:bearer,2,0,,stripe.json
1546,/v1/transfers/neft,GET,loans,1,http:basic|http:bearer,2,0,,stripe.json
1547,/v2/accounts/{accountId}/balance,GET,kyc,2,http:basic|http:bearer,1,0,,stripe.json
1548,/v2/accounts/{accountId}/balance,POST,kyc,2,http:basic|http:bearer,2,0,,stripe.json
1549,/v1/transfers/rtgs,GET,kyc,1,http:basic|http:bearer,2,0,,stripe.json
1550,/v3/accounts/{accountId}/balance,POST,core-banking,3,http:basic|http:bearer,2,0,,stripe.json
1551,/v1/transfers/rtgs,POST,core-banking,1,http:basic|http:bearer,2,0,,stripe.json
1552,/v1/cards/issue,GET,notifications,1,http:basic|http:bearer,1,0,,stripe.json
1553,/v1/cards/issue,POST,kyc,1,http:basic|http:bearer,2,0,,stripe.json
1554,/v1/upi/mandate,GET,forex,1,http:basic|http:bearer,1,0,,stripe.json
1555,/v1/kyc/video,POST,audit,1,http:basic|http:bearer,2,0,,stripe.json
1556,/v1/upi/pay,GET,loans,1,http:basic|http:bearer,2,0,,stripe.json
1557,/v1/cards/{cardId}/pin,POST,aa-bridge,1,http:basic|http:bearer,2,0,,stripe.json
1558,/v3/upi/pay,GET,aa-bridge,3,http:basic|http:bearer,2,0,,stripe.json
1559,/v1/kyc/video,POST,payments,1,http:basic|http:bearer,2,0,,stripe.json
1560,/v1/fd/{depositId}/close,GET,core-banking,1,http:basic|http:bearer,1,0,,stripe.json
1561,/v1/customers/{customerId}/profile,POST,payments,1,http:basic|http:bearer,2,0,,stripe.json
1562,/v1/customers/{customerId}/preferences,GET,loans,1,http:basic|http:bearer,2,0,,stripe.json
1563,/v3/upi/pay,GET,loans,3,http:basic|http:bearer,1,0,,stripe.json
1564,/v1/customers/{customerId}/preferences,POST,kyc,1,http:basic|http:bearer,2,0,,stripe.json
1565,/v1/upi/pay,GET,core-banking,1,http:basic|http:bearer,2,0,,stripe.json
1566,/v1/aa/fip/discover,GET,notifications,1,http:basic|http:bearer,1,0,,stripe.json
1567,/v2/cards/{cardId}/freeze,POST,notifications,2,http:basic|http:bearer,2,0,,stripe.json
1568,/v1/fd/book,GET,cards,1,http:basic|http:bearer,2,0,,stripe.json
1569,/v1/kyc/video,POST,kyc,1,http:basic|http:bearer,2,0,,stripe.json
1570,/v1/cards/{cardId}/pin,POST,payments,1,http:basic|http:bearer,2,0,,stripe.json
1571,/v1/accounts/{accountId}/balance,GET,core-banking,1,http:basic|http:bearer,2,0,,stripe.json
1572,/v1/accounts/{accountId}/balance,POST,cards,1,http:basic|http:bearer,2,0,,stripe.json
1573,/v1/kyc/pan,GET,payments,1,http:basic|http:bearer,1,0,,stripe.json
1574,/v1/loans/apply,POST,loans,1,http:basic|http:bearer,2,0,,stripe.json
1575,/v1/kyc/video,GET,forex,1,http:basic|http:bearer,2,0,,stripe.json
1576,/v1/loans/eligibility,POST,kyc,1,http:basic|http:bearer,2,0,,stripe.json
1577,/v1/transfers/neft,GET,notifications,1,http:basic|http:bearer,1,0,,stripe.json
1578,/v1/forex/book,POST,kyc,1,http:basic|http:bearer,2,0,,stripe.json
1579,/v1/beneficiaries,GET,core-banking,1,http:basic|http:bearer,2,0,,stripe.json
1580,/v1/kyc/pan,POST,wealth,1,http:basic|http:bearer,2,0,,stripe.json
1581,/v1/transfers/imps,GET,payments,1,http:basic|http:bearer,1,0,,stripe.json
1582,/v1/loans/apply,POST,aa-bridge,1,http:basic|http:bearer,2,0,,stripe.json
1583,/v1/transfers/neft,GET,wealth,1,http:basic|http:bearer,2,0,,stripe.json
1584,/v1/accounts/{accountId}/transactions,POST,kyc,1,http:basic|http:bearer,2,0,,stripe.json
1585,/v1/customers/{customerId}/documents,GET,core-banking,1,http:basic|http:bearer,1,0,,stripe.json
1586,/v1/upi/vpa/verify,GET,kyc,1,http:basic|http:bearer,2,0,,stripe.json
1587,/v1/cards/{cardId}/freeze,GET,forex,1,http:basic|http:bearer,1,0,,stripe.json
1588,/v1/transfers/imps,GET,aa-bridge,1,http:basic|http:bearer,2,0,,stripe.json
1589,/v1/forex/book,GET,payments,1,http:basic|http:bearer,1,0,,stripe.json
1590,/v1/customers/{customerId}/profile,GET,payments,1,http:basic|http:bearer,2,0,,stripe.json
1591,/v1/forex/book,GET,loans,1,http:basic|http:bearer,1,0,,stripe.json
1592,/v1/audit/logs,GET,core-banking,1,http:basic|http:bearer,2,0,,stripe.json
1593,/v1/accounts/{accountId}/balance,GET,core-banking,1,http:basic|http:bearer,1,0,,stripe.json
1594,/v1/customers/{customerId}/profile,POST,wealth,1,http:basic|http:bearer,2,0,,stripe.json
1595,/v1/customers/{customerId}/profile,DELETE,wealth,1,http:basic|http:bearer,2,0,,stripe.json
1596,/v1/upi/mandate,GET,loans,1,http:basic|http:bearer,2,0,,stripe.json
1597,/v1/kyc/pan,POST,cards,1,http:basic|http:bearer,2,0,,stripe.json
1598,/v2/upi/pay,DELETE,cards,2,oauth2,1,0,projects,googleapis.com_recommendationengine.json
1599,/v1/aa/data,GET,wealth,1,oauth2,1,0,projects,googleapis.com_recommendationengine.json
1600,/v1/audit/logs,PATCH,loans,1,oauth2,1,0,projects,googleapis.com_recommendationengine.json
1601,/v1/forex/book,GET,loans,1,oauth2,1,0,projects,googleapis.com_recommendationengine.json
1602,/v1/accounts/{accountId}/balance,POST,forex,1,oauth2,2,0,projects,googleapis.com_recommendationengine.json
1603,/v1/transfers/rtgs,GET,audit,1,oauth2,1,0,projects,googleapis.com_recommendationengine.json
1604,/v1/kyc/aadhaar,POST,audit,1,oauth2,1,0,projects,googleapis.com_recommendationengine.json
1605,/v1/upi/vpa/verify,POST,core-banking,1,oauth2,2,0,projects,googleapis.com_recommendationengine.json
1606,/v1/transfers/neft,GET,kyc,1,oauth2,1,0,projects,googleapis.com_recommendationengine.json
1607,/v2/transfers/imps,GET,loans,2,oauth2,1,0,projects,googleapis.com_recommendationengine.json
1608,/v1/accounts/{accountId}/transactions,POST,cards,1,oauth2,2,0,projects,googleapis.com_recommendationengine.json
1609,/v1/loans/eligibility,GET,wealth,1,oauth2,1,0,projects,googleapis.com_recommendationengine.json
1610,/v1/upi/mandate,GET,loans,1,oauth2,1,0,projects,googleapis.com_recommendationengine.json
1611,/v1/loans/eligibility,POST,payments,1,oauth2,2,0,projects,googleapis.com_recommendationengine.json
1612,/v1/transfers/imps,POST,forex,1,oauth2,2,0,projects,googleapis.com_recommendationengine.json
1613,/v2/upi/pay,POST,core-banking,2,oauth2,2,0,projects,googleapis.com_recommendationengine.json
1614,/v1/accounts/{accountId}/balance,POST,audit,1,oauth2,1,0,projects,googleapis.com_recommendationengine.json
1615,/v1/aa/fip/discover,POST,cards,1,apiKey,7,0,,amazonaws.com_codestar-notifications.json
1616,/v1/kyc/video,POST,forex,1,apiKey,4,0,,amazonaws.com_codestar-notifications.json
1617,/v1/kyc/verify,POST,cards,1,apiKey,2,0,,amazonaws.com_codestar-notifications.json
1618,/v1/notifications/preferences,POST,core-banking,1,apiKey,3,0,,amazonaws.com_codestar-notifications.json
1619,/v1/kyc/video,POST,core-banking,1,apiKey,3,0,,amazonaws.com_codestar-notifications.json
1620,/v1/accounts/{accountId}/holds,POST,forex,1,apiKey,3,0,,amazonaws.com_codestar-notifications.json
1621,/v1/upi/mandate,POST,loans,1,apiKey,3,0,,amazonaws.com_codestar-notifications.json
1622,/v2/cards/{cardId}/freeze,POST,notifications,2,apiKey,3,0,,amazonaws.com_codestar-notifications.json
1623,/v1/fd/{depositId}/close,POST,wealth,1,apiKey,4,0,,amazonaws.com_codestar-notifications.json
1624,/v1/beneficiaries,POST,cards,1,apiKey,5,0,,amazonaws.com_codestar-notifications.json
1625,/v1/rd/book,POST,wealth,1,apiKey,2,0,,amazonaws.com_codestar-notifications.json
1626,/v1/cards/issue,POST,forex,1,apiKey,5,0,,amazonaws.com_codestar-notifications.json
1627,/v3/accounts/{accountId}/balance,POST,forex,3,apiKey,4,0,,amazonaws.com_codestar-notifications.json
1628,/v1/aa/consent,GET,notifications,1,none,1,0,ConnectionPolicies,azure.com_sql-connectionPolicies.json
1629,/v1/transfers/imps,PUT,audit,1,none,1,0,ConnectionPolicies,azure.com_sql-connectionPolicies.json
1630,/v1/cards/issue,DELETE,forex,1,oauth2:implicit,1,0,DataStore,azure.com_machinelearningservices-datastore.json
1631,/v1/forex/book,GET,forex,1,oauth2:implicit,2,0,DataStore,azure.com_machinelearningservices-datastore.json
1632,/v1/upi/collect,POST,loans,1,oauth2:implicit,2,0,DataStore,azure.com_machinelearningservices-datastore.json
1633,/v1/transfers/imps,DELETE,audit,1,oauth2:implicit,1,0,DataStore,azure.com_machinelearningservices-datastore.json
1634,/v1/forex/quote,GET,notifications,1,oauth2:implicit,2,0,DataStore,azure.com_machinelearningservices-datastore.json
1635,/v1/customers/{customerId}/documents,PUT,cards,1,oauth2:implicit,2,0,DataStore,azure.com_machinelearningservices-datastore.json
1636,/v1/kyc/aadhaar,GET,audit,1,oauth2:implicit,2,0,DataStoreDefault,azure.com_machinelearningservices-datastore.json
1637,/v3/accounts/{accountId}/balance,PUT,cards,3,oauth2:implicit,1,0,DataStoreDefault,azure.com_machinelearningservices-datastore.json
1638,/v1/beneficiaries/{beneficiaryId},GET,payments,1,apiKey,4,0,facilities,va.gov_facilities.json
1639,/v1/forex/book,GET,audit,1,apiKey,3,0,facilities,va.gov_facilities.json
1640,/v1/kyc/verify,GET,core-banking,1,apiKey,4,0,facilities,va.gov_facilities.json
1641,/v1/upi/vpa/verify,GET,aa-bridge,1,apiKey,3,0,facilities,va.gov_facilities.json
1642,/v1/forex/book,GET,core-banking,1,apiKey,3,0,facilities,va.gov_facilities.json
1643,/v1/cards/{cardId}/pin,GET,notifications,1,none,0,0,,sheetlabs.com_vedic-society.json
1644,/v1/cards/{cardId}/pin,POST,payments,1,none,0,0,Inventory,openapi.yaml
1645,/v1/forex/book,GET,cards,1,none,0,0,Inventory,openapi.yaml
1646,/v3/upi/pay,GET,payments,3,none,0,0,Inventory,openapi.yaml
1647,/v1/accounts/{accountId}/statement,GET,kyc,1,none,0,0,Inventory,openapi.yaml
1648,/v1/cards/{cardId}/pin,PUT,kyc,1,none,0,0,Inventory,openapi.yaml
1649,/v1/accounts/{accountId}/statement,GET,forex,1,none,0,0,Inventory,openapi.yaml
1650,/v1/fd/{depositId}/close,PUT,wealth,1,none,0,0,Inventory,openapi.yaml
1651,/v1/kyc/aadhaar,GET,core-banking,1,apiKey,0,0,,nytimes.com_times_tags.json
1652,/v1/accounts/{accountId}/transactions,PUT,payments,1,apiKey,7,0,,amazonaws.com_connect.json
1653,/v1/cards/{cardId}/freeze,PUT,notifications,1,apiKey,7,0,,amazonaws.com_connect.json
1654,/v1/accounts/{accountId}/holds,POST,audit,1,apiKey,4,0,,amazonaws.com_connect.json
1655,/v1/fd/{depositId}/close,PUT,kyc,1,apiKey,6,0,,amazonaws.com_connect.json
1656,/v1/beneficiaries/{beneficiaryId},PUT,loans,1,apiKey,7,0,,amazonaws.com_connect.json
1657,/v1/accounts/{accountId}/balance,PUT,cards,1,apiKey,7,0,,amazonaws.com_connect.json
1658,/v1/cards/{cardId}/limit,PUT,forex,1,apiKey,7,0,,amazonaws.com_connect.json
1659,/v1/kyc/video,PUT,aa-bridge,1,apiKey,5,0,,amazonaws.com_connect.json
1660,/v1/beneficiaries/{beneficiaryId},POST,kyc,1,apiKey,6,0,,amazonaws.com_connect.json
1661,/v1/loans/{loanId}/repayment,POST,cards,1,apiKey,5,0,,amazonaws.com_connect.json
1662,/v1/kyc/video,PUT,notifications,1,apiKey,8,0,,amazonaws.com_connect.json
1663,/v1/loans/apply,POST,forex,1,apiKey,7,0,,amazonaws.com_connect.json
1664,/v2/cards/{cardId}/freeze,PUT,aa-bridge,2,apiKey,8,0,,amazonaws.com_connect.json
1665,/v1/forex/quote,GET,forex,1,apiKey,6,0,,amazonaws.com_connect.json
1666,/v1/aa/data,PUT,loans,1,apiKey,9,0,,amazonaws.com_connect.json
1667,/v1/cards/{cardId}/limit,PUT,payments,1,apiKey,11,0,,amazonaws.com_connect.json
1668,/v1/loans/eligibility,PUT,forex,1,apiKey,8,0,,amazonaws.com_connect.json
1669,/v1/cards/{cardId}/freeze,PUT,core-banking,1,apiKey,6,0,,amazonaws.com_connect.json
1670,/v1/audit/logs,GET,kyc,1,apiKey,3,0,,amazonaws.com_connect.json
1671,/v1/beneficiaries/{beneficiaryId},PUT,aa-bridge,1,apiKey,6,0,,amazonaws.com_connect.json
1672,/v1/rd/book,GET,aa-bridge,1,apiKey,5,0,,amazonaws.com_connect.json
1673,/v2/transfers/imps,POST,kyc,2,apiKey,7,0,,amazonaws.com_connect.json
1674,/v1/customers/{customerId}/preferences,PUT,loans,1,apiKey,8,0,,amazonaws.com_connect.json
1675,/v1/forex/book,PUT,loans,1,apiKey,8,0,,amazonaws.com_connect.json
1676,/v1/kyc/video,GET,notifications,1,apiKey,6,0,,amazonaws.com_connect.json
1677,/v1/kyc/verify,PUT,loans,1,apiKey,8,0,,amazonaws.com_connect.json
1678,/v1/cards/{cardId}/limit,POST,aa-bridge,1,apiKey,8,0,,amazonaws.com_connect.json
1679,/v1/loans/{loanId}/schedule,GET,forex,1,apiKey,6,0,,amazonaws.com_connect.json
1680,/v1/loans/apply,PUT,notifications,1,apiKey,8,0,,amazonaws.com_connect.json
1681,/v1/accounts/{accountId}/transactions,PUT,notifications,1,apiKey,7,0,,amazonaws.com_connect.json
1682,/v1/fd/{depositId}/close,GET,core-banking,1,apiKey,6,0,,amazonaws.com_connect.json
1683,/v1/cards/{cardId}/freeze,PUT,loans,1,apiKey,9,0,,amazonaws.com_connect.json
1684,/v1/transfers/rtgs,PUT,core-banking,1,apiKey,6,0,,amazonaws.com_connect.json
1685,/v1/accounts/{accountId}/holds,GET,notifications,1,apiKey,5,0,,amazonaws.com_connect.json
1686,/v1/forex/book,PUT,forex,1,apiKey,8,0,,amazonaws.com_connect.json
1687,/v1/beneficiaries,PUT,cards,1,apiKey,8,0,,amazonaws.com_connect.json
1688,/v1/beneficiaries/{beneficiaryId},POST,aa-bridge,1,apiKey,8,0,,amazonaws.com_connect.json
1689,/v1/accounts/{accountId}/transactions,DELETE,kyc,1,apiKey,7,0,,amazonaws.com_connect.json
1690,/v1/loans/{loanId}/schedule,GET,loans,1,apiKey,7,0,,amazonaws.com_connect.json
1691,/v1/beneficiaries,DELETE,aa-bridge,1,apiKey,7,0,,amazonaws.com_connect.json
1692,/v1/accounts/{accountId}/transactions,GET,forex,1,apiKey,7,0,,amazonaws.com_connect.json
1693,/v1/forex/quote,DELETE,aa-bridge,1,apiKey,5,0,,amazonaws.com_connect.json
1694,/v1/customers/{customerId}/documents,GET,audit,1,apiKey,6,0,,amazonaws.com_connect.json
1695,/v1/customers/{customerId}/documents,POST,payments,1,apiKey,6,0,,amazonaws.com_connect.json
1696,/v1/cards/{cardId}/pin,DELETE,forex,1,apiKey,3,0,,amazonaws.com_connect.json
1697,/v1/loans/apply,GET,wealth,1,apiKey,4,0,,amazonaws.com_connect.json
1698,/v1/notifications/preferences,DELETE,kyc,1,apiKey,4,0,,amazonaws.com_connect.json
1699,/v1/fd/book,DELETE,core-banking,1,apiKey,5,0,,amazonaws.com_connect.json
1700,/v1/upi/mandate,GET,core-banking,1,apiKey,6,0,,amazonaws.com_connect.json
1701,/v1/kyc/verify,DELETE,notifications,1,apiKey,5,0,,amazonaws.com_connect.json
1702,/v2/upi/pay,GET,forex,2,apiKey,6,0,,amazonaws.com_connect.json
1703,/v2/upi/pay,PUT,aa-bridge,2,apiKey,6,0,,amazonaws.com_connect.json
1704,/v1/accounts/{accountId}/holds,DELETE,loans,1,apiKey,7,0,,amazonaws.com_connect.json
1705,/v1/kyc/video,GET,audit,1,apiKey,6,0,,amazonaws.com_connect.json
1706,/v1/fd/{depositId}/close,POST,audit,1,apiKey,5,0,,amazonaws.com_connect.json
1707,/v1/transfers/neft,DELETE,payments,1,apiKey,6,0,,amazonaws.com_connect.json
1708,/v1/kyc/pan,GET,cards,1,apiKey,6,0,,amazonaws.com_connect.json
1709,/v2/cards/{cardId}/freeze,POST,loans,2,apiKey,7,0,,amazonaws.com_connect.json
1710,/v1/cards/{cardId}/freeze,DELETE,notifications,1,apiKey,6,0,,amazonaws.com_connect.json
1711,/v2/transfers/imps,GET,payments,2,apiKey,6,0,,amazonaws.com_connect.json
1712,/v1/loans/apply,DELETE,notifications,1,apiKey,4,0,,amazonaws.com_connect.json
1713,/v1/transfers/rtgs,DELETE,forex,1,apiKey,5,0,,amazonaws.com_connect.json
1714,/v1/cards/{cardId}/limit,GET,wealth,1,apiKey,6,0,,amazonaws.com_connect.json
1715,/v1/transfers/imps,DELETE,payments,1,apiKey,6,0,,amazonaws.com_connect.json
1716,/v1/upi/pay,GET,audit,1,apiKey,6,0,,amazonaws.com_connect.json
1717,/v1/loans/{loanId}/repayment,POST,forex,1,apiKey,7,0,,amazonaws.com_connect.json
1718,/v1/transfers/swift,GET,loans,1,apiKey,6,0,,amazonaws.com_connect.json
1719,/v1/kyc/aadhaar,POST,audit,1,apiKey,7,0,,amazonaws.com_connect.json
1720,/v1/cards/{cardId}/limit,GET,kyc,1,apiKey,6,0,,amazonaws.com_connect.json
1721,/v1/loans/eligibility,POST,kyc,1,apiKey,6,0,,amazonaws.com_connect.json
1722,/v1/beneficiaries/{beneficiaryId},GET,aa-bridge,1,apiKey,6,0,,amazonaws.com_connect.json
1723,/v1/customers/{customerId}/preferences,POST,core-banking,1,apiKey,5,0,,amazonaws.com_connect.json
1724,/v1/upi/pay,GET,forex,1,apiKey,6,0,,amazonaws.com_connect.json
1725,/v1/upi/collect,DELETE,core-banking,1,apiKey,5,0,,amazonaws.com_connect.json
1726,/v2/transfers/imps,POST,aa-bridge,2,apiKey,5,0,,amazonaws.com_connect.json
1727,/v1/forex/book,GET,kyc,1,apiKey,6,0,,amazonaws.com_connect.json
1728,/v2/cards/{cardId}/freeze,DELETE,wealth,2,apiKey,7,0,,amazonaws.com_connect.json
1729,/v1/transfers/rtgs,PUT,loans,1,apiKey,8,0,,amazonaws.com_connect.json
1730,/v1/fd/book,GET,core-banking,1,apiKey,6,0,,amazonaws.com_connect.json
1731,/v1/accounts/{accountId}/balance,GET,loans,1,apiKey,6,0,,amazonaws.com_connect.json
1732,/v1/customers/{customerId}/preferences,GET,aa-bridge,1,apiKey,6,0,,amazonaws.com_connect.json
1733,/v1/transfers/swift,POST,loans,1,apiKey,6,0,,amazonaws.com_connect.json
1734,/v1/transfers/rtgs,GET,audit,1,apiKey,6,0,,amazonaws.com_connect.json
1735,/v1/loans/{loanId}/repayment,DELETE,core-banking,1,apiKey,5,0,,amazonaws.com_connect.json
1736,/v2/cards/{cardId}/freeze,DELETE,cards,2,apiKey,5,0,,amazonaws.com_connect.json
1737,/v1/customers/{customerId}/documents,DELETE,aa-bridge,1,apiKey,5,0,,amazonaws.com_connect.json
1738,/v1/cards/{cardId}/pin,DELETE,audit,1,apiKey,5,0,,amazonaws.com_connect.json
1739,/v1/transfers/neft,POST,cards,1,apiKey,5,0,,amazonaws.com_connect.json
1740,/v1/transfers/rtgs,POST,payments,1,apiKey,5,0,,amazonaws.com_connect.json
1741,/v2/accounts/{accountId}/balance,DELETE,kyc,2,apiKey,5,0,,amazonaws.com_connect.json
1742,/v1/kyc/video,POST,cards,1,apiKey,7,0,,amazonaws.com_connect.json
1743,/v1/accounts/{accountId}/balance,GET,audit,1,apiKey,4,0,,amazonaws.com_connect.json
1744,/v1/forex/quote,POST,aa-bridge,1,apiKey,6,0,,amazonaws.com_connect.json
1745,/v1/forex/book,POST,notifications,1,apiKey,6,0,,amazonaws.com_connect.json
1746,/v1/loans/{loanId}/repayment,GET,aa-bridge,1,apiKey,7,0,,amazonaws.com_connect.json
1747,/v1/cards/{cardId}/freeze,POST,kyc,1,apiKey,6,0,,amazonaws.com_connect.json
1748,/v1/beneficiaries/{beneficiaryId},POST,cards,1,apiKey,6,0,,amazonaws.com_connect.json
1749,/v1/kyc/pan,GET,wealth,1,apiKey,6,0,,amazonaws.com_connect.json
1750,/v2/transfers/imps,PUT,kyc,2,apiKey,7,0,,amazonaws.com_connect.json
