endpoint_id,endpoint,method,service,version_path,auth_scheme,schema_count,deprecated_flag,in_registry,last_seen_days,call_count_7d,auth_fail_rate_7d,p95_latency_ms,last_deploy_days,owner_present,runtime,runtime_version,cve_id,max_cvss,lifecycle_state,is_zombie,is_shadow,risk_score
528,/v1/fd/{depositId}/close,POST,audit,1,apiKey,3,0,1,1,36977,0.0053,122,37,1,springboot,2.5.0,CVE-2022-22965,9.8,active,0,0,21.48
529,/v1/fd/{depositId}/close,POST,notifications,1,apiKey,3,0,1,2,10645,0.0008,205,38,0,python,3.9,CVE-2023-40217,5.3,active,0,0,21.49
530,/v1/aa/data,POST,kyc,1,apiKey,3,1,1,2,14733,0.0258,850,1441,0,springboot,3.2.0,CVE-2024-22243,6.1,orphaned,1,0,61.42
531,/v1/loans/{loanId}/repayment,POST,audit,1,apiKey,3,0,1,0,16629,0.0634,1026,553,0,nodejs,14.21,CVE-2023-30581,8.8,orphaned,1,0,52.36
532,/v1/cards/{cardId}/pin,POST,aa-bridge,1,apiKey,3,0,1,1,14816,0.019,356,33,1,python,3.11,CVE-2024-0397,5.9,active,0,0,12.56
533,/v1/cards/{cardId}/pin,POST,forex,1,apiKey,3,0,1,2,3288,0.0292,908,1277,0,golang,1.21,CVE-2024-24784,6.5,orphaned,1,0,53.11
534,/v1/forex/book,POST,forex,1,apiKey,3,1,1,0,359,0.0443,490,296,1,python,3.11,CVE-2024-0397,5.9,deprecated,0,0,13.27
535,/v3/upi/pay,POST,notifications,3,apiKey,3,0,1,10,66,0.2555,967,1418,0,python,3.9,CVE-2023-40217,5.3,orphaned,0,0,46.06
536,/v1/rd/book,POST,kyc,1,apiKey,3,0,1,1,43198,0.0039,303,5,1,springboot,3.2.0,CVE-2024-22243,6.1,active,0,0,8.1
537,/internal/upi/collect,POST,payments,1,apiKey,0,0,0,0,586,0.1843,1339,27,0,python,3.7,CVE-2023-24329,7.5,orphaned,0,1,65.72
538,/v1/upi/pay,POST,loans,1,apiKey,3,0,1,2,49086,0.0155,371,52,1,dotnet,6.0,CVE-2024-21386,7.5,active,0,0,21.17
539,/v1/loans/eligibility,POST,kyc,1,apiKey,3,0,1,10,58,0.2292,277,544,1,dotnet,8.0,CVE-2024-30045,6.8,orphaned,0,0,25.32
540,/v2/accounts/{accountId}/balance,POST,kyc,2,apiKey,3,0,1,0,38180,0.0164,172,26,1,golang,1.21,CVE-2024-24784,6.5,active,0,0,18.09
541,/v1/accounts/{accountId}/statement,POST,audit,1,apiKey,3,0,1,1,397,0.0078,100,34,1,dotnet,6.0,CVE-2024-21386,7.5,active,0,0,10.0
542,/v1/cards/{cardId}/freeze,POST,wealth,1,apiKey,3,1,1,11,444,0.0036,614,288,1,golang,1.21,CVE-2024-24784,6.5,deprecated,0,0,18.67
543,/v1/customers/{customerId}/documents,POST,wealth,1,apiKey,3,0,1,0,18949,0.0153,264,24,1,golang,1.21,CVE-2024-24784,6.5,active,0,0,21.06
544,/v1/transfers/imps,POST,loans,1,apiKey,3,0,1,0,35461,0.0044,240,50,1,python,3.11,CVE-2024-0397,5.9,active,0,0,0.12
545,/v1/loans/apply,POST,aa-bridge,1,apiKey,3,0,1,2,9942,0.006,371,23,1,springboot,2.5.0,CVE-2022-22965,9.8,active,0,0,16.09
546,/v1/kyc/aadhaar,POST,wealth,1,apiKey,3,1,1,8,82,0.0062,105,583,1,springboot,2.7.18,CVE-2023-20860,7.5,deprecated,0,0,23.96
547,/v2/accounts/{accountId}/balance,POST,payments,2,apiKey,3,0,1,2,49090,0.0181,216,13,1,golang,1.21,CVE-2024-24784,6.5,active,0,0,12.84
548,/v2/transfers/imps,POST,loans,2,apiKey,3,0,1,0,8274,0.0347,1463,882,0,springboot,3.2.0,CVE-2024-22243,6.1,orphaned,1,0,59.26
549,/v1/upi/mandate,POST,payments,1,apiKey,3,1,1,0,445,0.0376,662,652,1,springboot,2.7.18,CVE-2023-20860,7.5,deprecated,0,0,20.0
550,/v1/upi/mandate,POST,notifications,1,apiKey,3,0,1,0,16929,0.002,337,31,1,nodejs,20.11,CVE-2024-21892,7.8,active,0,0,16.42
551,/v1/aa/consent,POST,cards,1,apiKey,3,0,1,2,15870,0.002,357,4,1,nodejs,20.11,CVE-2024-21892,7.8,active,0,0,14.94
552,/v1/fd/{depositId}/close,POST,notifications,1,apiKey,3,0,1,1,40892,0.0132,395,37,1,golang,1.19,CVE-2023-29406,6.5,active,0,0,19.74
553,/v1/cards/issue,POST,audit,1,apiKey,3,0,1,1,28569,0.0034,200,15,1,dotnet,6.0,CVE-2024-21386,7.5,active,0,0,16.56
554,/v1/audit/logs,POST,kyc,1,apiKey,3,0,1,62,35,0.26,475,1044,0,python,3.9,CVE-2023-40217,5.3,orphaned,0,0,47.69
555,/v1/accounts/{accountId}/holds,POST,audit,1,apiKey,3,0,1,1,32414,0.011,129,41,1,nodejs,18.19,CVE-2024-22019,7.5,active,0,0,13.79
556,/v1/loans/{loanId}/schedule,POST,cards,1,apiKey,3,1,1,0,20649,0.0357,1483,521,0,springboot,2.5.0,CVE-2022-22965,9.8,orphaned,1,0,58.8
557,/v1/cards/issue,POST,audit,1,apiKey,3,1,1,13,307,0.0289,704,397,1,python,3.11,CVE-2024-0397,5.9,deprecated,0,0,14.76
558,/v1/upi/mandate,POST,kyc,1,apiKey,3,1,1,2,31439,0.0131,116,23,1,dotnet,8.0,CVE-2024-30045,6.8,active,0,0,16.33
559,/v1/upi/mandate,POST,notifications,1,apiKey,3,1,1,13,158,0.0067,613,702,0,python,3.11,CVE-2024-0397,5.9,deprecated,0,0,31.98
560,/v1/transfers/neft,POST,notifications,1,apiKey,3,0,1,0,40741,0.0137,303,8,1,springboot,3.2.0,CVE-2024-22243,6.1,active,0,0,14.28
561,/v1/transfers/swift,POST,aa-bridge,1,apiKey,3,1,1,9,347,0.0436,249,675,1,springboot,2.5.0,CVE-2022-22965,9.8,deprecated,0,0,38.47
562,/v1/accounts/{accountId}/holds,POST,core-banking,1,apiKey,3,0,1,1,15687,0.0013,229,710,1,dotnet,8.0,CVE-2024-30045,6.8,active,0,0,25.11
563,/v1/customers/{customerId}/profile,POST,wealth,1,apiKey,3,0,1,1,30295,0.0176,60,41,1,dotnet,6.0,CVE-2024-21386,7.5,active,0,0,14.48
564,/internal/beneficiaries,POST,loans,1,none,0,0,0,4,2207,0.3315,1217,22,0,python,3.7,CVE-2023-24329,7.5,orphaned,0,1,94.49
565,/v2/upi/pay,POST,notifications,2,apiKey,3,0,1,16,66,0.1129,656,1422,0,nodejs,20.11,CVE-2024-21892,7.8,orphaned,0,0,43.08
566,/v1/customers/{customerId}/preferences,POST,payments,1,apiKey,3,0,1,1,40097,0.0001,111,28,1,springboot,2.7.18,CVE-2023-20860,7.5,active,0,0,5.09
567,/v1/rd/book,POST,payments,1,apiKey,3,1,1,4,118,0.0075,261,550,1,springboot,2.7.18,CVE-2023-20860,7.5,deprecated,0,0,15.76
568,/v1/kyc/verify,POST,wealth,1,apiKey,3,0,1,60,42,0.2301,1186,1345,0,golang,1.19,CVE-2023-29406,6.5,orphaned,0,0,37.85
569,/v1/customers/{customerId}/documents,POST,core-banking,1,apiKey,3,0,1,1,1971,0.0049,105,36,1,springboot,3.2.0,CVE-2024-22243,6.1,active,0,0,11.0
570,/v3/upi/pay,POST,kyc,3,apiKey,2,1,1,0,466,0.0286,157,350,1,springboot,3.2.0,CVE-2024-22243,6.1,deprecated,0,0,16.94
571,/v1/kyc/verify,GET,aa-bridge,1,apiKey,2,1,1,6,316,0.0485,752,199,1,dotnet,6.0,CVE-2024-21386,7.5,deprecated,0,0,27.31
572,/v1/accounts/{accountId}/holds,GET,wealth,1,apiKey,2,0,1,43,10,0.1041,1442,1330,0,springboot,3.2.0,CVE-2024-22243,6.1,orphaned,0,0,43.0
573,/v1/cards/{cardId}/limit,POST,wealth,1,apiKey,3,0,1,1,39876,0.0029,338,52,1,golang,1.19,CVE-2023-29406,6.5,active,0,0,12.54
574,/v1/fd/book,GET,loans,1,none,1,0,1,40,21,0.231,901,1293,0,springboot,2.7.18,CVE-2023-20860,7.5,orphaned,0,0,68.39
575,/v1/accounts/{accountId}/balance,GET,aa-bridge,1,http:basic|http:bearer,1,0,1,1,9164,0.0022,143,33,1,python,3.11,CVE-2024-0397,5.9,active,0,0,1.16
576,/v1/fd/book,POST,cards,1,none,2,1,1,2,6155,0.0342,1459,444,0,python,3.11,CVE-2024-0397,5.9,orphaned,1,0,68.79
577,/v1/cards/{cardId}/pin,POST,kyc,1,http:basic|http:bearer,2,0,1,1,43713,0.0026,348,34,1,dotnet,8.0,CVE-2024-30045,6.8,active,0,0,17.9
578,/v1/loans/{loanId}/repayment,POST,notifications,1,none,2,1,1,5,457,0.0022,642,619,1,dotnet,8.0,CVE-2024-30045,6.8,deprecated,0,0,27.49
579,/v1/accounts/{accountId}/transactions,GET,kyc,1,oauth2:implicit,1,0,1,1,23471,0.0118,396,440,1,python,3.9,CVE-2023-40217,5.3,active,0,0,21.19
580,/internal/kyc/verify,POST,audit,1,none,0,0,0,1,2370,0.3393,1163,52,0,springboot,2.5.0,CVE-2022-22965,9.8,orphaned,0,1,95.38
581,/v1/kyc/aadhaar,GET,notifications,1,none,0,0,1,2,20122,0.0294,214,1133,0,dotnet,6.0,CVE-2024-21386,7.5,orphaned,1,0,74.1
582,/v2/cards/{cardId}/freeze,GET,kyc,2,http:basic|http:bearer,0,0,1,0,10643,0.0085,339,16,1,python,3.11,CVE-2024-0397,5.9,active,0,0,15.46
583,/v1/cards/{cardId}/freeze,PATCH,kyc,1,none,1,1,1,9,151,0.0496,506,388,1,dotnet,8.0,CVE-2024-30045,6.8,deprecated,0,0,45.82
584,/v1/cards/{cardId}/limit,POST,aa-bridge,1,none,1,1,1,2,199,0.028,595,439,1,golang,1.19,CVE-2023-29406,6.5,deprecated,0,0,34.42
585,/v1/cards/issue,GET,cards,1,oauth2:implicit,2,0,1,2,26591,0.0147,377,7,1,python,3.9,CVE-2023-40217,5.3,active,0,0,12.5
586,/v1/fd/{depositId}/close,GET,forex,1,oauth2:implicit,2,0,1,0,6285,0.0372,1020,1058,0,golang,1.19,CVE-2023-29406,6.5,orphaned,1,0,57.19
587,/v1/customers/{customerId}/preferences,POST,notifications,1,oauth2:implicit,3,0,1,27,49,0.2911,210,551,0,python,3.9,CVE-2023-40217,5.3,orphaned,0,0,38.5
588,/internal/accounts/{accountId}/holds,GET,kyc,1,none,0,0,1,6,772,0.1256,504,47,0,dotnet,6.0,CVE-2024-21386,7.5,orphaned,0,1,54.65
589,/internal/kyc/aadhaar,GET,audit,1,none,0,0,0,4,4944,0.123,408,81,0,springboot,2.5.0,CVE-2022-22965,9.8,orphaned,0,1,81.05
590,/v1/transfers/neft,POST,aa-bridge,1,oauth2:implicit,2,0,1,73,36,0.0987,1805,1410,0,nodejs,14.21,CVE-2023-30581,8.8,orphaned,0,0,46.91
591,/v1/rd/book,POST,kyc,1,oauth2:implicit,3,1,1,10,28,0.018,770,180,1,springboot,2.7.18,CVE-2023-20860,7.5,deprecated,0,0,15.13
592,/internal/beneficiaries,POST,wealth,1,oauth2:implicit,0,0,0,6,2942,0.3679,880,75,0,springboot,2.5.0,CVE-2022-22965,9.8,orphaned,0,1,82.46
593,/v1/cards/{cardId}/limit,GET,cards,1,oauth2:implicit,2,0,1,0,36518,0.0057,326,58,1,nodejs,20.11,CVE-2024-21892,7.8,active,0,0,18.08
594,/internal/accounts/{accountId}/statement,DELETE,cards,1,none,0,0,0,4,1903,0.3425,448,58,0,golang,1.19,CVE-2023-29406,6.5,orphaned,0,1,92.47
595,/v1/upi/collect,GET,core-banking,1,oauth2:implicit,2,0,1,2,7477,0.0112,297,18,1,springboot,2.7.18,CVE-2023-20860,7.5,active,0,0,13.08
596,/v1/cards/issue,PATCH,forex,1,oauth2:implicit,2,1,1,1,20626,0.0851,1377,877,0,python,3.7,CVE-2023-24329,7.5,orphaned,1,0,60.82
597,/v1/cards/issue,PUT,kyc,1,oauth2:implicit,2,1,1,1,28414,0.0567,1143,421,0,nodejs,18.19,CVE-2024-22019,7.5,orphaned,1,0,51.58
598,/v1/upi/mandate,POST,kyc,1,oauth2:implicit,2,1,1,3,356,0.0351,423,602,1,python,3.11,CVE-2024-0397,5.9,deprecated,0,0,17.0
599,/v1/aa/data,GET,forex,1,oauth2:implicit,2,1,1,11,436,0.0132,394,275,1,dotnet,6.0,CVE-2024-21386,7.5,deprecated,0,0,20.16
600,/v1/notifications/preferences,GET,kyc,1,oauth2:implicit,2,1,1,0,21171,0.0945,1175,1007,0,golang,1.19,CVE-2023-29406,6.5,orphaned,1,0,65.56
601,/internal/customers/{customerId}/profile,DELETE,cards,1,none,0,0,0,3,4137,0.3948,530,30,0,nodejs,14.21,CVE-2023-30581,8.8,orphaned,0,1,89.08
602,/v3/upi/pay,GET,wealth,3,oauth2:implicit,2,0,1,2,14666,0.0325,418,610,0,golang,1.21,CVE-2024-24784,6.5,orphaned,1,0,59.75
603,/v1/aa/fip/discover,PUT,wealth,1,oauth2:implicit,3,0,1,0,35986,0.0192,286,23,1,python,3.9,CVE-2023-40217,5.3,active,0,0,18.38
604,/v1/accounts/{accountId}/balance,POST,core-banking,1,oauth2:implicit,2,1,1,2,12002,0.0593,1246,938,0,dotnet,8.0,CVE-2024-30045,6.8,orphaned,1,0,62.42
605,/v1/loans/{loanId}/schedule,POST,payments,1,oauth2:implicit,3,0,1,1,31847,0.0188,56,32,1,golang,1.21,CVE-2024-24784,6.5,active,0,0,23.46
606,/v2/upi/pay,GET,notifications,2,oauth2:implicit,2,0,1,1,6944,0.0759,1142,1011,0,springboot,2.5.0,CVE-2022-22965,9.8,orphaned,1,0,63.77
607,/v1/aa/consent,DELETE,payments,1,oauth2:implicit,1,0,1,0,21827,0.0072,172,11,1,nodejs,14.21,CVE-2023-30581,8.8,active,0,0,11.77
608,/v3/accounts/{accountId}/balance,GET,aa-bridge,3,oauth2:implicit,2,0,1,2,22985,0.0073,295,27,1,dotnet,6.0,CVE-2024-21386,7.5,active,0,0,6.67
609,/v1/cards/{cardId}/limit,PUT,loans,1,oauth2:implicit,2,1,1,1,16126,0.0424,568,633,0,golang,1.21,CVE-2024-24784,6.5,orphaned,1,0,63.51
610,/v3/upi/pay,POST,kyc,3,oauth2:implicit,3,0,1,1,15953,0.0111,235,12,1,dotnet,6.0,CVE-2024-21386,7.5,active,0,0,18.84
611,/v1/loans/{loanId}/repayment,POST,kyc,1,oauth2:implicit,3,0,1,0,12074,0.0084,108,57,1,python,3.11,CVE-2024-0397,5.9,active,0,0,12.43
612,/v1/transfers/neft,GET,core-banking,1,oauth2:implicit,2,1,1,5,412,0.0243,356,228,1,dotnet,6.0,CVE-2024-21386,7.5,deprecated,0,0,19.65
613,/v1/notifications/preferences,GET,wealth,1,oauth2:implicit,2,0,1,0,17165,0.0095,362,6,1,nodejs,20.11,CVE-2024-21892,7.8,active,0,0,10.41
614,/v1/customers/{customerId}/profile,POST,notifications,1,oauth2:implicit,2,0,1,1,189,0.0111,171,22,1,golang,1.21,CVE-2024-24784,6.5,active,0,0,25.89
615,/internal/customers/{customerId}/preferences,GET,payments,1,none,0,0,0,3,4775,0.3304,1379,68,0,dotnet,8.0,CVE-2024-30045,6.8,orphaned,0,1,88.14
616,/v1/upi/collect,GET,notifications,1,oauth2:implicit,2,0,1,2,32448,0.0155,268,56,0,python,3.9,CVE-2023-40217,5.3,active,0,0,27.33
617,/v1/loans/eligibility,GET,loans,1,oauth2:implicit,1,1,1,2,454,0.0084,445,611,1,golang,1.19,CVE-2023-29406,6.5,deprecated,0,0,23.07
618,/v1/aa/fip/discover,GET,loans,1,oauth2:implicit,1,0,1,0,5684,0.0032,156,20,1,nodejs,18.19,CVE-2024-22019,7.5,active,0,0,17.73
619,/v1/audit/logs,GET,cards,1,oauth2:implicit,1,0,1,84,82,0.1489,1111,1108,0,python,3.11,CVE-2024-0397,5.9,orphaned,0,0,43.88
620,/internal/upi/pay,GET,core-banking,3,none,0,0,0,6,1420,0.1736,97,16,0,golang,1.21,CVE-2024-24784,6.5,orphaned,0,1,76.15
621,/v1/customers/{customerId}/preferences,POST,kyc,1,oauth2:implicit,0,0,1,17,26,0.0917,410,70,0,springboot,2.5.0,CVE-2022-22965,9.8,orphaned,0,0,41.33
622,/v1/transfers/swift,GET,notifications,1,oauth2:implicit,1,0,1,1,34839,0.0153,82,6,1,springboot,3.2.0,CVE-2024-22243,6.1,active,0,0,22.28
623,/v1/transfers/neft,GET,core-banking,1,oauth2:implicit,1,0,1,1,20774,0.0046,185,28,1,springboot,3.2.0,CVE-2024-22243,6.1,active,0,0,19.39
624,/v1/aa/fip/discover,GET,cards,1,none,0,1,1,2,24,0.0018,465,513,1,python,3.9,CVE-2023-40217,5.3,deprecated,0,0,38.77
625,/internal/cards/{cardId}/freeze,POST,aa-bridge,1,none,0,0,0,4,4543,0.2779,1478,69,0,golang,1.19,CVE-2023-29406,6.5,orphaned,0,1,82.25
626,/v3/upi/pay,GET,notifications,3,none,0,0,1,79,55,0.1809,1509,1458,0,nodejs,20.11,CVE-2024-21892,7.8,orphaned,0,0,57.89
627,/v1/accounts/{accountId}/statement,POST,kyc,1,apiKey,0,0,1,0,6369,0.0088,227,26,1,nodejs,18.19,CVE-2024-22019,7.5,active,0,0,14.98
628,/v2/cards/{cardId}/freeze,GET,kyc,2,http:basic|http:bearer,0,0,1,0,23036,0.0057,313,0,1,python,3.9,CVE-2023-40217,5.3,active,0,0,11.11
629,/v1/transfers/imps,POST,notifications,1,http:basic|http:bearer,0,0,1,1,19696,0.0119,43,35,1,python,3.7,CVE-2023-24329,7.5,active,0,0,21.3
630,/v1/kyc/verify,GET,payments,1,apiKey,0,0,1,0,47354,0.0147,239,53,1,nodejs,18.19,CVE-2024-22019,7.5,active,0,0,7.66
631,/v1/cards/{cardId}/pin,POST,cards,1,http:bearer,0,0,1,0,34356,0.0153,353,51,1,nodejs,18.19,CVE-2024-22019,7.5,active,0,0,23.77
632,/v1/aa/consent,GET,cards,1,none,0,1,1,8,424,0.0134,292,250,1,nodejs,18.19,CVE-2024-22019,7.5,deprecated,0,0,32.25
633,/v1/cards/issue,POST,aa-bridge,1,apiKey,0,0,1,1,40983,0.0091,398,39,1,nodejs,20.11,CVE-2024-21892,7.8,active,0,0,14.22
634,/v2/cards/{cardId}/freeze,GET,cards,2,http:basic|http:bearer,0,0,1,2,1950,0.0037,92,18,1,dotnet,6.0,CVE-2024-21386,7.5,active,0,0,10.27
635,/v1/accounts/{accountId}/statement,POST,aa-bridge,1,none,0,0,1,36,11,0.0877,1210,809,0,nodejs,18.19,CVE-2024-22019,7.5,orphaned,0,0,48.32
636,/v1/loans/eligibility,GET,audit,1,none,0,1,1,1,15169,0.0571,264,1041,1,springboot,2.5.0,CVE-2022-22965,9.8,orphaned,1,0,71.0
637,/v1/aa/consent,POST,notifications,1,apiKey,0,0,1,2,31311,0.0036,168,52,1,springboot,2.5.0,CVE-2022-22965,9.8,active,0,0,20.63
638,/internal/loans/{loanId}/schedule,GET,aa-bridge,1,none,0,0,0,3,3202,0.4085,957,31,0,springboot,2.5.0,CVE-2022-22965,9.8,orphaned,0,1,89.8
639,/v1/customers/{customerId}/preferences,POST,core-banking,1,none,0,0,1,19,66,0.2165,626,1333,0,nodejs,18.19,CVE-2024-22019,7.5,orphaned,0,0,57.18
640,/internal/rd/book,GET,kyc,1,none,0,0,0,2,395,0.3979,1175,66,0,python,3.9,CVE-2023-40217,5.3,orphaned,0,1,85.5
641,/v1/fd/book,POST,cards,1,apiKey,0,0,1,0,44192,0.0044,97,15,1,nodejs,20.11,CVE-2024-21892,7.8,active,0,0,24.27
642,/v1/accounts/{accountId}/balance,GET,kyc,1,http:basic|http:bearer,0,0,1,1,38818,0.0024,164,0,1,golang,1.19,CVE-2023-29406,6.5,active,0,0,11.8
643,/v1/loans/{loanId}/repayment,POST,aa-bridge,1,none,0,0,1,26,47,0.2427,709,687,0,golang,1.21,CVE-2024-24784,6.5,orphaned,0,0,52.06
644,/v1/aa/data,GET,aa-bridge,1,none,0,1,1,14,398,0.0313,161,544,1,dotnet,6.0,CVE-2024-21386,7.5,deprecated,0,0,35.46
645,/v1/transfers/neft,POST,cards,1,none,0,1,1,1,74,0.0244,424,535,1,python,3.9,CVE-2023-40217,5.3,deprecated,0,0,30.56
646,/v1/beneficiaries/{beneficiaryId},GET,kyc,1,none,0,0,1,9,88,0.1444,1683,640,0,springboot,2.5.0,CVE-2022-22965,9.8,orphaned,0,0,48.29
647,/v2/accounts/{accountId}/balance,POST,forex,2,http:bearer,0,0,1,1,37136,0.0059,396,31,1,springboot,3.2.0,CVE-2024-22243,6.1,active,0,0,12.47
648,/v1/aa/data,GET,cards,1,apiKey,0,0,1,1,18543,0.0174,346,58,1,springboot,3.2.0,CVE-2024-22243,6.1,active,0,0,12.32
649,/v1/kyc/aadhaar,POST,cards,1,none,0,1,1,7,161,0.041,654,555,1,dotnet,8.0,CVE-2024-30045,6.8,deprecated,0,0,39.27
650,/v1/aa/data,GET,audit,1,none,0,1,1,6,385,0.0093,119,552,1,nodejs,14.21,CVE-2023-30581,8.8,deprecated,0,0,47.74
651,/v1/aa/fip/discover,POST,payments,1,oauth2:implicit,0,0,1,0,43641,0.0193,238,12,1,python,3.9,CVE-2023-40217,5.3,active,0,0,17.12
652,/v1/rd/book,GET,audit,1,none,0,1,1,5,219,0.032,213,278,1,springboot,2.7.18,CVE-2023-20860,7.5,deprecated,0,0,32.72
653,/v1/customers/{customerId}/profile,POST,payments,1,apiKey,0,0,1,0,12207,0.0175,143,6,1,springboot,2.7.18,CVE-2023-20860,7.5,active,0,0,10.23
654,/v1/aa/fip/discover,GET,core-banking,1,none,0,1,1,13,11927,0.0329,638,442,1,dotnet,6.0,CVE-2024-21386,7.5,deprecated,0,0,48.6
655,/v1/kyc/aadhaar,POST,forex,1,http:bearer,0,0,1,0,43475,0.0098,80,29,1,springboot,2.5.0,CVE-2022-22965,9.8,active,0,0,20.58
656,/v1/upi/pay,GET,cards,1,none,0,1,1,14,222,0.0411,159,452,1,dotnet,6.0,CVE-2024-21386,7.5,deprecated,0,0,36.23
657,/v1/customers/{customerId}/documents,POST,kyc,1,oauth2:implicit,0,0,1,1,5607,0.0189,305,574,1,nodejs,14.21,CVE-2023-30581,8.8,active,0,0,23.98
658,/v1/loans/{loanId}/repayment,GET,core-banking,1,none,0,1,1,3,301,0.0313,283,605,1,dotnet,8.0,CVE-2024-30045,6.8,deprecated,0,0,36.89
659,/v3/upi/pay,POST,audit,3,none,0,1,1,5,355,0.0229,781,617,1,springboot,3.2.0,CVE-2024-22243,6.1,deprecated,0,0,33.56
660,/v1/beneficiaries,GET,loans,1,none,0,0,1,2,16158,0.0604,523,1458,0,python,3.9,CVE-2023-40217,5.3,orphaned,1,0,70.15
661,/internal/audit/logs,POST,payments,1,none,0,0,0,5,3095,0.2649,1346,55,0,nodejs,20.11,CVE-2024-21892,7.8,orphaned,0,1,84.01
662,/v1/customers/{customerId}/profile,GET,cards,1,none,0,1,1,3,202,0.0383,360,548,1,python,3.9,CVE-2023-40217,5.3,deprecated,0,0,32.45
663,/internal/accounts/{accountId}/balance,POST,audit,1,none,0,0,0,0,333,0.4932,1270,2,0,nodejs,18.19,CVE-2024-22019,7.5,orphaned,0,1,92.03
664,/internal/cards/{cardId}/pin,GET,loans,1,none,0,0,0,3,2629,0.1087,1462,35,0,python,3.11,CVE-2024-0397,5.9,orphaned,0,1,72.93
665,/internal/accounts/{accountId}/balance,POST,payments,1,none,0,0,0,2,822,0.1151,778,19,0,nodejs,20.11,CVE-2024-21892,7.8,orphaned,0,1,80.93
666,/v1/loans/eligibility,GET,core-banking,1,apiKey,0,0,1,1,20180,0.0018,244,36,1,dotnet,6.0,CVE-2024-21386,7.5,active,0,0,14.16
667,/v1/upi/vpa/verify,POST,payments,1,none,0,0,1,68,22,0.1721,1612,560,0,nodejs,18.19,CVE-2024-22019,7.5,orphaned,0,0,65.0
668,/v1/fd/book,GET,audit,1,http:basic|http:bearer,0,0,1,2,25505,0.0016,68,58,1,nodejs,20.11,CVE-2024-21892,7.8,active,0,0,2.99
669,/v1/forex/quote,POST,wealth,1,apiKey,0,0,1,0,15358,0.0581,348,59,1,python,3.11,CVE-2024-0397,5.9,active,0,0,20.17
670,/v1/customers/{customerId}/preferences,GET,cards,1,http:basic|http:bearer,0,0,1,2,10302,0.0065,397,14,1,golang,1.21,CVE-2024-24784,6.5,active,0,0,19.63
671,/internal/accounts/{accountId}/balance,POST,forex,2,none,0,0,0,1,1869,0.2728,857,18,0,springboot,2.7.18,CVE-2023-20860,7.5,orphaned,0,1,75.73
672,/v1/beneficiaries/{beneficiaryId},GET,notifications,1,none,0,0,1,77,51,0.1156,1016,1392,0,dotnet,6.0,CVE-2024-21386,7.5,orphaned,0,0,57.91
673,/v1/customers/{customerId}/profile,POST,wealth,1,oauth2:implicit,0,0,1,0,32017,0.0112,289,25,1,nodejs,14.21,CVE-2023-30581,8.8,active,0,0,16.44
674,/v1/customers/{customerId}/documents,GET,payments,1,oauth2:implicit,0,0,1,1,28684,0.1135,334,5,1,nodejs,20.11,CVE-2024-21892,7.8,active,0,0,13.15
675,/v1/cards/{cardId}/freeze,POST,wealth,1,http:basic|http:bearer,0,0,1,2,43452,0.0005,196,10,1,golang,1.19,CVE-2023-29406,6.5,active,0,0,9.23
676,/v1/cards/{cardId}/freeze,GET,wealth,1,none,0,1,1,7,32,0.0462,339,384,1,springboot,3.2.0,CVE-2024-22243,6.1,deprecated,0,0,27.34
677,/v3/upi/pay,POST,aa-bridge,3,none,0,1,1,0,6682,0.0792,697,667,0,nodejs,18.19,CVE-2024-22019,7.5,orphaned,1,0,83.6
678,/v2/upi/pay,GET,wealth,2,none,0,0,1,21,39,0.1625,246,1044,0,python,3.11,CVE-2024-0397,5.9,orphaned,0,0,62.98
679,/v1/upi/mandate,POST,loans,1,apiKey,0,0,1,2,34792,0.015,320,30,1,springboot,3.2.0,CVE-2024-22243,6.1,active,0,0,19.46
680,/v2/accounts/{accountId}/balance,GET,loans,2,http:bearer,0,0,1,2,35024,0.0009,127,3,1,dotnet,8.0,CVE-2024-30045,6.8,active,0,0,17.27
681,/v1/cards/{cardId}/pin,POST,core-banking,1,http:bearer,0,0,1,2,1046,0.0013,378,17,1,golang,1.21,CVE-2024-24784,6.5,active,0,0,7.58
682,/v1/kyc/pan,GET,kyc,1,none,0,0,1,0,12584,0.0894,991,838,0,python,3.11,CVE-2024-0397,5.9,orphaned,1,0,71.13
683,/v2/transfers/imps,POST,loans,2,http:basic|http:bearer,0,0,1,1,32262,0.0173,312,5,1,python,3.11,CVE-2024-0397,5.9,active,0,0,14.99
684,/v1/upi/collect,GET,core-banking,1,none,0,1,1,11,21,0.002,642,492,1,python,3.7,CVE-2023-24329,7.5,deprecated,0,0,28.89
685,/v1/beneficiaries,POST,notifications,1,none,0,0,1,9,44,0.2211,927,984,0,python,3.11,CVE-2024-0397,5.9,orphaned,0,0,64.05
686,/v1/loans/eligibility,GET,notifications,1,http:bearer,0,0,1,0,41511,0.0052,238,56,1,springboot,2.5.0,CVE-2022-22965,9.8,active,0,0,19.17
687,/v1/upi/collect,POST,cards,1,oauth2:implicit,0,0,1,1,26245,0.0131,84,46,1,golang,1.21,CVE-2024-24784,6.5,active,0,0,12.11
688,/v1/customers/{customerId}/documents,GET,payments,1,oauth2:implicit,0,0,1,2,10510,0.0085,199,58,1,python,3.9,CVE-2023-40217,5.3,active,0,0,15.07
689,/v1/loans/apply,POST,notifications,1,oauth2:implicit,0,0,1,0,38578,0.0108,143,55,1,dotnet,6.0,CVE-2024-21386,7.5,active,0,0,18.2
